REGLA_ID,CAMPO_DESTINO,PRIORIDAD,COND_FUENTE,COND_CAMPO,COND_OPERADOR,COND_VALOR,RESULTADO_TIPO,RESULTADO_VALOR
c1eecefa-7049-49bf-ac24-7a194bf3f38b,FACTIBLE,1,ENRUTAMIENTOS,SOLDADOR_LONGITUDINAL,eq,SI,valor_fijo,NO
c1eecefa-7049-49bf-ac24-7a194bf3f38b,FACTIBLE,1,SETUP_EXTRUSORAS,SOLDADOR_LONGITUDINAL,eq,NO,valor_fijo,NO
e0c47ecf-6db3-4308-8493-8440a156ef4e,FACTIBLE,2,ENRUTAMIENTOS,TRATADA_PC,eq,SI,valor_fijo,NO
e0c47ecf-6db3-4308-8493-8440a156ef4e,FACTIBLE,2,SETUP_EXTRUSORAS,TRATADOR_CORONA,eq,NO,valor_fijo,NO
